gene,baseMean,log2FC,lfcSE,stat,pvalue,padj,gene_symbol,design_name,design_formula
ENSG00000000003,167.0571818624,0.48084060303364,0.1410945351623867,3.4079321532916715,0.0006545716779707757,0.03179328869681972,TSPAN6,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000000419,346.9975428573045,0.10959053299780926,0.08367742566179152,1.3096785916999127,0.19030458882776902,0.5034656863574314,DPM1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000000457,642.3910800338966,0.15119481309448066,0.19239381565476157,0.7858610869581697,0.4319488739606391,0.7249515263530047,SCYL3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000000460,492.5989937582828,0.02459924507359913,0.14191121948916516,0.1733424965421939,0.862382221843847,0.9487734914989495,FIRRM,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000000938,34.98096296992623,-0.08469869604830157,0.33822594257326727,-0.25042045977875854,0.8022622089508643,0.9271888758404313,FGR,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000000971,206.46098360088203,-0.28005520371801956,0.25270639478613205,-1.1082236520173265,0.2677652385644246,0.5869308388259188,CFH,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001036,217.43971254565153,0.024666725921956,0.16955081415481388,0.14548279254756774,0.8843297007649334,0.9588582693970145,FUCA2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001084,1033.2519158008035,0.016714095941805028,0.11256524741972428,0.14848362460824915,0.881961108370687,0.9574799681961507,GCLC,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001167,1381.4505224719803,0.07775503024768092,0.13298066652625176,0.5847092835283034,0.5587432107539504,0.8094608445104287,NFYA,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001460,1047.2079897804526,-0.25213064304994565,0.10973033086210536,-2.297729725856657,0.021577176604157,0.18018204511312527,STPG1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001461,6768.184491720592,-0.37365910633048444,0.1616295929656768,-2.311823592909954,0.020787406708829236,0.1771667654992367,NIPAL3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001497,1768.9624374680989,0.1670258005939075,0.10240179564296055,1.6310827319500176,0.10287286380484999,0.3780617866850002,LAS1L,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001561,975.5802255729532,-0.05205420179713537,0.08434789054562333,-0.6171369723701571,0.5371443838438406,0.7963646787368639,ENPP4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001617,2237.328842799642,0.05402393410214192,0.1279152526639661,0.42234161272434817,0.672775688710858,0.8697973162264245,SEMA3F,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001629,2101.9266676131597,0.07939663764178305,0.07028707245835115,1.1296051302866512,0.2586426482891744,0.5778494042750757,ANKIB1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001630,543.3454407600982,0.012514437940466907,0.19314426802241325,0.06479321425689258,0.9483386443374748,0.9820031121925119,CYP51A1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000001631,1606.8501757315055,-0.021373366157582827,0.061430073921683676,-0.3479300087581113,0.7278927478869306,0.8949806472360583,KRIT1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002016,622.8265252877492,0.000731975695568665,0.10758505137739056,0.006803693321677334,0.9945714800234797,0.9970234591168983,RAD52,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002330,784.5500705353091,0.1410625228098928,0.11832600855489693,1.192151451170157,0.23320186573446955,0.5527422400164408,BAD,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002549,471.5333417759295,0.4121837967747853,0.13783906353515424,2.9903264445036117,0.0027867944492456467,0.06726282463204888,LAP3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002586,285.22836665145275,0.41844978379914444,0.1572566894677696,2.660934712636866,0.007792406503590227,0.11118456693220774,CD99,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002587,434.4762661969883,-0.14789466664548828,0.21659954557908995,-0.6828022942065014,0.4947317797977199,0.7684555279371547,HS3ST1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002745,15.336417861748078,0.21708402773141613,0.44132133338855223,0.49189561280575805,0.6227931398957849,0.8451917194171383,WNT16,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002746,1342.3380495062515,-0.22615266952941226,0.12955280657837187,-1.7456408355970514,0.08087338174556603,0.33725159387153464,HECW1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002822,988.2047180927473,-0.1290106948659697,0.09250617240684005,-1.3946171537460614,0.163131319481849,0.47048047172305546,MAD1L1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002834,2677.9042059292105,0.015480731793998816,0.061910444939819995,0.2500504044034387,0.8025483693282482,0.9273627580510367,LASP1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002919,510.1177032678694,0.1783898453886427,0.09636980446742867,1.851096890509261,0.06415561536749825,0.3004600062052001,SNX11,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000002933,366.83122727449484,0.8686597310253036,0.21690936327853558,4.004712926614645,6.209284021286314e-05,0.008171625904438084,TMEM176A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003056,1256.5645912378686,0.20224583125467507,0.08554959614486991,2.3640769842114913,0.0180750561517938,0.16606634078307586,M6PR,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003096,380.5754190396671,-0.17604194162487133,0.13596033618090794,-1.2948036653177368,0.19538796725993524,0.5098874869549457,KLHL13,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003137,82.32885966199893,0.8176516022334179,0.533412899148578,1.5328680718792804,0.12530836408976906,0.412044825916065,CYP26B1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003147,403.3819821033364,-0.5438249716073188,0.17545844991135115,-3.0994515902886506,0.0019387925843445033,0.05566358323519636,ICA1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003249,1019.8615998631676,-0.30864119080039354,0.2070570441142594,-1.4906094700650578,0.13606405653964945,0.43035190385399064,DBNDD1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003393,2857.19615867448,-0.05386993004106492,0.0670220151544848,-0.8037647020444773,0.4215328788850028,0.7176342698953025,ALS2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003400,47.16437768563353,0.12365595558255352,0.2343358737143911,0.527686835235759,0.5977167119865312,0.8303515104368195,CASP10,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003402,2109.250748393284,-0.056585487385292316,0.08206390590788906,-0.6895295411457203,0.4904900896767401,0.765297768174069,CFLAR,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003436,139.60651723725715,0.16640522731185986,0.17116307998271285,0.972202809908927,0.3309496629584281,0.6473394077201873,TFPI,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003509,545.6411912794899,-0.11029212444919281,0.09434056797138989,-1.1690848043509814,0.24236946556232808,0.5625120689903215,NDUFAF7,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003756,6414.698515142619,-0.18211415927519534,0.09413406980602645,-1.934625366251151,0.053036284924163034,0.2753141833315356,RBM5,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003987,2614.385675119308,-0.23268164105697217,0.12791960756974155,-1.818967752305795,0.0689163500564326,0.31136602575362154,MTMR7,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000003989,2180.001837299512,-0.07498509899085665,0.19173193463172297,-0.39109342496797606,0.6957281804972286,0.8806747690848236,SLC7A2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004059,1103.9623975701381,0.056539980825362594,0.11595990301510167,0.4875821672427519,0.6258458293402924,0.8465719323439144,ARF5,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004139,3137.882178545891,0.1002182028383628,0.11098564359339289,0.9029834814088415,0.36653466196606876,0.6764050576766136,SARM1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004142,1339.0229657067352,0.07422428999322966,0.10544600386791564,0.7039080408035653,0.4814900436690738,0.7587331039549711,POLDIP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004399,653.2046323270932,0.5886537358236327,0.2680183686724884,2.1963186282316065,0.028069145316427475,0.20389295597258159,PLXND1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004455,2411.2211577661647,-0.29510630616837447,0.16954387151953793,-1.7405896392684825,0.08175553503629553,0.33853315852522653,AK2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004478,3469.1353698980324,-0.0898808093222491,0.22260660196914087,-0.4037652456269421,0.6863853556033497,0.8762612557086012,FKBP4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004487,1710.151152954954,-0.019511367012843797,0.06397441250545624,-0.3049870447998208,0.760376019315061,0.909040594293916,KDM1A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004534,3304.606204608742,-0.06694086667794738,0.08907088283654299,-0.7515460108416444,0.45232412126849686,0.739393471981263,RBM6,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004660,2410.3441529985,-0.3977898067480846,0.13408149561730434,-2.9667763244784875,0.003009398038402727,0.07012105795316818,CAMKK1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004700,423.61794862266487,0.005902569051701114,0.14183439699615444,0.04161592093814274,0.9668048811636865,0.9889714093348804,RECQL,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004766,1320.0633989981573,0.04834146631647843,0.08091402108435367,0.5974423921668901,0.5502120578628493,0.8043626196199223,VPS50,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004776,270.17737467298093,0.12052515168191733,0.194676494608224,0.6191047970350387,0.5358473233634753,0.7953973154677623,HSPB6,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004777,1646.5815794085,0.025601824095015324,0.10570469978462972,0.24220137938216849,0.8086241262736535,0.9290629179667012,ARHGAP33,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004779,734.4679072619691,0.02657461469879891,0.1336715411979552,0.1988053287980301,0.8424150274211566,0.9417155032961698,NDUFAB1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004799,196.35468225897893,-0.27212692915148573,0.27582824626121605,-0.9865810802196631,0.3238480490760257,0.6412447248956827,PDK4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004838,154.75293908060507,0.1769305590058461,0.2018997475125726,0.8763287779487112,0.38085132469925354,0.687143183040219,ZMYND10,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004864,1392.3398418238016,0.11352140492100782,0.10807204595275756,1.0504233904356024,0.29352349622080753,0.6135747659773471,SLC25A13,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004866,704.6449634582684,-0.02500708325426631,0.10289403297935708,-0.24303725425247263,0.8079765377639706,0.9289620430526554,ST7,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004897,1886.79958893898,-0.0878481284331506,0.08711700322893948,-1.0083924512679776,0.313266095417278,0.6319240803001215,CDC27,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004939,11.930524500313853,-0.22442239371593423,0.4059705749129879,-0.5528045813764579,0.5803972310521073,0.820816348369094,SLC4A1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004961,311.43886892632736,0.04336662103443326,0.12441681610832937,0.3485591609792849,0.7274202918401669,0.8947733646249734,HCCS,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000004975,1714.7266834543584,0.04383298241767607,0.1469545156525869,0.2982758455772873,0.7654926381329306,0.9114794822329886,DVL2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005007,3221.587638359463,0.09115573571847739,0.06400792127411765,1.4241321059013563,0.15440823404301868,0.4575914919299775,UPF1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005020,412.4224101225315,-0.3271744070480068,0.12867032216227267,-2.5427340318258516,0.010998891614677781,0.13199230247935023,SKAP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005022,3040.37870892476,-0.0642989912574021,0.1571398755165294,-0.40918316274622835,0.6824052496782862,0.8746354955915187,SLC25A5,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005059,253.31544305640995,0.2658591737073888,0.15742900195426798,1.688756013232041,0.09126619650373716,0.3577300817035834,MCUB,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005075,254.34049300054716,0.4694361217014247,0.12404920532215806,3.784273510517786,0.00015415821996335796,0.014353775445362938,POLR2J,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005100,750.9989149489533,0.21725100553844345,0.11603287524206547,1.872322866129265,0.061161949139713484,0.293320854210959,DHX33,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005108,3261.160497742366,-0.006564715146122699,0.11966622155587495,-0.05485854789070515,0.95625115611101,0.9844432701291277,THSD7A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005156,1785.146284421707,0.20330848368526086,0.10977999733007615,1.851962913370931,0.06403114862624149,0.30013729090907265,LIG3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005175,712.0286687859873,-0.08506100912514296,0.08726829515184682,-0.9747068964408762,0.3297056710768762,0.6463251166358676,RPAP3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005187,6.51675390312077,-0.39829767925406406,0.572321466793224,-0.6959334960573239,0.4864704790673754,1.0,ACSM3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005189,194.85731496535476,0.05559668143340617,0.13131933343303415,0.4233701160367031,0.6720252447345503,0.8695646923584294,REXO5,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005194,963.1766594853985,-0.09684192082727203,0.1274105100009432,-0.7600779623796744,0.4472079846478776,0.7355217827515221,CIAPIN1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005206,1882.4674478839752,-0.07434370871069332,0.07921287390130216,-0.9385306333327114,0.3479717818952641,0.6613752679692877,SPPL2B,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005238,315.9679656079944,-0.013090477860988376,0.10512136709369298,-0.12452727949514816,0.9008978025654445,0.9654742077086733,ATOSB,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005243,82.67234497974306,0.1951128691494795,0.1532113278143099,1.2734885333410446,0.20284473896399435,0.5190562806673803,COPZ2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005249,1005.0025599598248,-0.00462956483772527,0.11783173038100526,-0.03928962786811086,0.9686594759948687,0.9897081573564851,PRKAR2B,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005302,457.76962489070695,-0.12597238064908,0.09946173497235347,-1.266541154586691,0.2053194050170627,0.5217593553383976,MSL3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005339,4535.678182409069,0.09885917352698236,0.08846551704696523,1.1174882239652684,0.2637856318917622,0.5829813425719337,CREBBP,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005379,3226.448222451502,-0.04377364535154663,0.0672497308044637,-0.6509118300982278,0.5151034043666083,0.7819494069251315,TSPOAP1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005381,37.582902336663594,-0.1211582224411771,0.3207402946814816,-0.37774556066145676,0.7056196185780701,0.8853883751381484,MPO,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005436,357.2210237339564,-0.04867163701314752,0.12912935657607483,-0.37692154831169844,0.706231907236117,0.8855906014458217,GCFC2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005448,864.675529416503,0.048453185048508304,0.18850456254822215,0.25703985300681137,0.797148008096801,0.9250392991228824,WDR54,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005469,1492.9672735994166,0.19541660511721684,0.1676136870953481,1.1658749861283875,0.24366499372206207,0.5636116848225284,CROT,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005471,47.570642646091805,-0.1972105118551159,0.2471316108532951,-0.7979979217316158,0.4248716961522774,0.7205170647368223,ABCB4,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005483,6613.639691330072,-0.1788252037667662,0.08806946965914245,-2.030501653511461,0.04230557326537845,0.24730564498360139,KMT2E,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005486,2010.2546385570593,0.13432706160168228,0.08351752699972058,1.6083697210303138,0.10775422906701104,0.3859751836816092,RHBDD2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005513,1457.442560170876,1.006939325947464,0.2746026113418323,3.666896396312854,0.0002455122080300362,0.017740892897434243,SOX8,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005700,2795.3336637638936,-0.11584869636260271,0.0902378441966695,-1.2838149824381384,0.19920670001238205,0.5143378877105459,IBTK,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005801,799.7692850784746,0.17195922516701945,0.09299740665081933,1.8490754888755214,0.06444691314462495,0.30122538352141465,ZNF195,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005810,11283.41050783983,-0.1110586625529578,0.06956507669132707,-1.5964715031616414,0.1103835631554114,0.3897340523459272,MYCBP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005812,1639.2271347239778,-0.08237458242464821,0.09659662799376971,-0.8527687160048818,0.3937875757091117,0.696267016681429,FBXL3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005844,24.43585892722619,0.888993247727606,0.3614574649090597,2.459468496386624,0.013914290895650645,0.14783764805412705,ITGAL,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005882,1106.591687591947,0.08260076704129762,0.0863666975156473,0.9563960347833447,0.33887218728233925,0.6539536426484858,PDK2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005884,1214.0989542658492,-0.07156436933399951,0.12416583254544224,-0.5763612087714095,0.5643710584690822,0.8126278276692852,ITGA3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005889,2751.612056823541,0.2124649410169114,0.09525822850625484,2.230410373450946,0.02572021153249374,0.1946950588274277,ZFX,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005893,2173.360751538005,0.005298494865136707,0.0917441314988903,0.05775295682210252,0.9539454106100027,0.9838488699154956,LAMP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000005961,351.61807754434636,-0.6124713944262429,0.21368754277151128,-2.8662007456426104,0.004154307197597133,0.08101242934916861,ITGA2B,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006007,1168.4496152716831,-0.030266594842126984,0.12987804605423942,-0.23303857550711155,0.8157314513391444,0.9320744945749495,GDE1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006015,747.0557883072787,0.24611334669451126,0.10202883880672148,2.412193940193091,0.015856844309931076,0.15757441223789667,REX1BD,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006016,21.488918247437915,0.020602510543653856,0.3537663667086925,0.058237618050952,0.9535593566854677,0.9836514829427417,CRLF1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006025,658.9890282199187,0.06891238416271349,0.13924359105883377,0.4949052494171624,0.6206670050317686,0.8440694342601216,OSBPL7,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006042,419.43839341630354,0.3483551295259442,0.13232544588925435,2.6325634286355566,0.008474319790490776,0.11566328862907484,TMEM98,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006047,50.48618724301926,-0.5126064017072306,0.24268109565351484,-2.112263422607497,0.03466386131234098,0.2251908572205878,YBX2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006062,597.7146919594787,0.02632971685084292,0.12806032866647576,0.20560400808760096,0.8371002464179489,0.939206063291466,MAP3K14,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006071,845.1144930897888,0.16234629962007377,0.16867817439122423,0.9624618016290323,0.3358176822115505,0.6515090209023053,ABCC8,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006116,524.1861907052088,0.2100842067533523,0.11230231330152064,1.870702397637143,0.06138634230929614,0.29397805769060564,CACNG3,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006118,4296.839771006971,0.32027285115429727,0.16466483904503834,1.9449984162477927,0.05177516892353059,0.2717619550649755,TMEM132A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006125,9989.22184150281,-0.15133708900116274,0.0995539097150848,-1.520152141028687,0.1284727425647507,0.4176693895387569,AP2B1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006128,47.587711934436086,-0.5669665892516826,0.3470728585391835,-1.6335664841037223,0.10234991010967377,0.3767865029619605,TAC1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006194,969.5432581440618,0.1639571616286285,0.10561713737872702,1.5523727086135937,0.12057306968640218,0.4047800560459093,ZNF263,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006210,922.633179321927,-0.15446047231788218,0.15220974490003436,-1.014787012614245,0.3102073659173813,0.629635957170063,CX3CL1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006282,986.6165690808032,-0.3575505539765837,0.15719470605891406,-2.2745712177010557,0.022931664350773536,0.18495382840240313,SPATA20,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006283,4155.385175242923,-0.18330872576662693,0.15744731872030968,-1.1642543503218217,0.2443209503496716,0.564131851306428,CACNA1G,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006327,131.10517282524665,0.5748161130936214,0.39636220819206547,1.45022936398387,0.14699456915424586,0.44754201707372365,TNFRSF12A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006432,4862.148814301476,-0.39542307715935837,0.13962095178288025,-2.832118475844995,0.004624071195632107,0.08620704000076153,MAP3K9,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006451,697.905461938012,-0.10267433733096576,0.11923398732287699,-0.8611163615029589,0.3891739587393911,0.6932676153980517,RALA,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006453,35.04396500477913,0.12057447799307494,0.21016032643805416,0.5737261643843844,0.5661531200042966,0.8137199653465397,BAIAP2L1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006459,2403.3819500995096,-0.26638346908369664,0.1488268205540453,-1.789888866079495,0.07347177908786429,0.32075010545669763,KDM7A,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006468,315.2925729775711,0.4799586799144288,0.20676024716767513,2.321329590620965,0.02026906237862859,0.17464963567698868,ETV1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006530,1086.0538241784059,0.103887562540214,0.0824165992602058,1.2605174621706974,0.20748275258519788,0.5235218593404276,AGK,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006534,43.305958753544616,0.7213719539497815,0.25244493542809404,2.8575417951106243,0.004269364045353222,0.08230229854041396,ALDH3B1,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006555,19.364770305827456,0.16565066897544403,0.30335836993113713,0.5460560360112926,0.5850274190460893,0.823316262050823,TTC22,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006576,773.011295746565,-0.18942555616780657,0.11736716158284362,-1.6139570354532307,0.10653674589521234,0.38310296134890703,PHTF2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006606,12.041236777165174,0.40666769291426214,0.4055257279351305,1.0028160111688755,0.31594964214302834,0.6345119965868132,CCL26,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006607,1894.105024411768,0.13971683188889528,0.090850038280072,1.5378841278875082,0.12407694879319063,0.4101589509143338,FARP2,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006611,568.8462687348557,0.5741117058067764,0.18849655458302028,3.045741112227694,0.0023210759378764815,0.061171192960823385,USH1C,full_available,~age + sex + post_mortem_interval_min + rin + condition
ENSG00000006625,147.2371501343033,0.09759418304585975,0.1671811320471281,0.5837631427112727,0.5593796787016458,0.8096158202982717,GGCT,full_available,~age + sex + post_mortem_interval_min + rin + condition
